동,utm_x,utm_y,가격,소재지,매물특징,계약/전용면적,해당층/총층,입주가능일,방향,현재업종,추천업종,용도지역,주구조,사용승인일,매물번호,제목,대지/연면적,건축/전용면적,지상층/지하층,용적률/건폐율,월관리비,현재용도,추천용도,총점포수,사용전력,총사무실수,권리금,준공인가일,사용검사일,경도,위도
예시동,306173.92141992075,3892173.863760265,"월세3,000/140",광주시 서구 쌍촌동,사진첨부 아파트 주출입구 앞 무권리 미용 네일 애견샵 프랜차이즈,66㎡/66㎡(전용률100%),1/2층,즉시입주,북향(주된 출입구 기준),공실(빈점포),미용 네일 애견샵 프랜차이즈,-,-,2018.08.08,2517832209,일반상가1층,,,,,,,,,,,,,,126.8720934,35.1538165
예시동,305890.95284010447,3892337.7073333273,"월세2,500/100",광주시 서구 쌍촌동,현 유명삼겹살 식당 코너자리 월매출3000만원 시권저렴,123.46㎡/123.46㎡(전용률100%),1/4층,즉시입주,북향(주된 출입구 기준),-,-,-,-,2004.02.10,2518751417,일반상가1층,,,,,,,,,,,,,,126.8689502,35.1552383
예시동,305890.95284010447,3892337.7073333273,"월세2,500/100",광주시 서구 쌍촌동,I 사진有 I 식당시설 완비 에어컨 주방 저온창고 완비 즉시영업가능,123.46㎡/123.46㎡(전용률100%),1/4층,즉시입주,북향(주된 출입구 기준),식당,한식 감자탕,-,-,2004.02.10,2518596805,일반상가1층,,,,,,,,,,,,,,126.8689502,35.1552383
예시동,305890.95284010447,3892337.7073333273,"월세1,000/120",광주시 서구 쌍촌동,서광초앞 삼거리 도로가 코너자리 마트앞 학원 미용실 커피 추천,131.01㎡/131.01㎡(전용률100%),1/4층,즉시입주,남동향(주된 출입구 기준),-,학원,-,-,2003.12.16,2517614940,일반상가1층,,,,,,,,,,,,,,126.8689502,35.1552383
예시동,305924.8710219227,3892339.530642418,월세500/45,광주시 서구 쌍촌동,"사진有 개인 사무실 , 공방 , 소형학원 적합 , 주차편리",33㎡/33㎡(전용률100%),2/3층,즉시입주,북서향(주된 출입구 기준),,,,,2014.12.17,2514224666,중소형사무실2층,,,,,-,,,,,1,,,,126.8693219,35.1552613
예시동,305924.8710219227,3892339.530642418,"월세2,000/90",광주시 서구 쌍촌동,"사진有 내부 룸4개 , 복도 , 학원 적극 추천 , 유동인구최상",79.3㎡/79.3㎡(전용률100%),2/3층,즉시입주,북서향(주된 출입구 기준),,,,,2014.12.17,2514219820,중소형사무실2층,,,,,-,,,,,-,,,,126.8693219,35.1552613
예시동,305855.167385559,3892365.3354060547,"월세1,000/130",광주시 서구 쌍촌동,현 성업중. 사업승계추천. 모든업종가능. 조정가능. 시권있음.,132.84㎡/132.84㎡(전용률100%),1/4층,즉시입주,북향(주된 출입구 기준),헤어샵,-,-,-,2003.08.20,2516523889,복합상가1층,,,,,,,,,,,없음,,,126.8685511,35.1554804
예시동,306054.1477491954,3892358.1140242363,"월세3,000/200",광주시 서구 쌍촌동,"쌍촌동 스포츠센터 내 미용실, 네일아트, 피부샵 구함",99㎡/82.5㎡(전용률83%),1/4층,즉시입주,북서향(주된 출입구 기준),공실,미용실/네일아트/속눈썹/화장품,-,-,2004.03.26,2513707791,일반상가1층,,,,,14만원,,,,,,,,,126.870736,35.1554537
예시동,306198.92993101355,3892477.3228471456,"월세3,000/150",광주시 서구 쌍촌동,"1,2층 전체사용 도로접 주변주차가능 식당,카페추천",185㎡/185㎡(전용률100%),1/2층,즉시입주,남향(주된 출입구 기준),공실,"식당,카페",-,-,2002.07.31,2516315761,일반상가1층,,,,,0원,,,,,,없음,,,126.8722965,35.1565558
예시동,306185.835385559,3892166.0468242364,"월세3,000/140",광주시 서구 쌍촌동,l 무권리 l APT주출입구 l 편의점 애견용품 판매점 l 다용도점포,66㎡/66㎡(전용률100%),1/2층,즉시입주,북향(주된 출입구 기준),-,편의점 애견샵 애견미용 무인판매점 초밥 음식점 간이식당 패스트푸드,-,-,2018.08.08,2517509659,일반상가1층,,,,,,,,,,,,,,126.8722259,35.1537484
예시동,306185.835385559,3892166.0468242364,"월세3,000/140",광주시 서구 쌍촌동,사진첨부 아파트 주출입구 앞 무권리 미용 네일 애견샵 프랜차이즈,66㎡/66㎡(전용률100%),1/2층,즉시입주,북향(주된 출입구 기준),공실(빈점포),미용 네일 애견샵 프랜차이즈,-,-,2018.08.08,2517832209,일반상가1층,,,,,,,,,,,,,,126.8722259,35.1537484
예시동,306307.51630262675,3892149.8163091815,"월세2,000/130",광주시 서구 내방동,쌍촌역4번 출구 인근 디저트카페 컨디션좋음,70.41㎡/70.41㎡(전용률100%),1/5층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2018.11.07,2519082075,일반상가1층,,,,,,,,,,,,,,126.8735648,35.1536256
예시동,306307.51630262675,3892149.8163091815,"월세3,000/160",광주시 서구 내방동,l 사진有 l 꽃집 전시판매 의류잡화 l 타업종가 l 층고높음 l,93.36㎡/93.36㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,1994.07.08,2515748369,일반상가1층,,,,,,,,,,,,,,126.8735648,35.1536256
예시동,306307.51630262675,3892149.8163091815,"월세3,000/160",광주시 서구 내방동,l 최多매물 l 쌍촌역세권 l 대로변접 l 광고효과 좋음 l 권리있음 l,93.37㎡/93.37㎡(전용률100%),1/2층,즉시입주 협의가능,서향(주된 출입구 기준),꽃집,"꽃집,판매점",-,-,1994.07.08,2516461709,일반상가1층,,,,,,,,,,,,,,126.8735648,35.1536256
예시동,306307.51630262675,3892149.8163091815,"월세2,000/130",광주시 서구 내방동,쌍촌역 인근 대로변 유동인구 많음 현디저트카페 타 업종가,66㎡/66㎡(전용률100%),1/4층,즉시입주,서향(주된 출입구 기준),-,베이커리 디저트,-,-,2018.11.07,2516373197,일반상가1층,,,,,1.5만원,,,,,,,,,126.8735648,35.1536256
예시동,306307.51630262675,3892149.8163091815,"월세2,000/130",광주시 서구 내방동,AURA 대로변 접 쌍촌역세권 현 카페 다양한업종가,84.77㎡/66.54㎡(전용률78%),1/5층,즉시입주 협의가능,서향(주된 출입구 기준),-,-,-,-,2018.11.07,2515826659,일반상가1층,,,,,,,,,,,,,,126.8735648,35.1536256
예시동,306334.90139353584,3892167.2982364544,"월세1,000/100",광주시 서구 내방동,-,120.47㎡/120.47㎡(전용률100%),2/4층,즉시입주,서향(주된 출입구 기준),피부샾,"네일,피부샾, 모든 용도 가능함.",-,-,2005.09.01,2517234856,일반상가2층,,,,,,,,,,,없음,,,126.8738611,35.1537884
예시동,306334.90139353584,3892167.2982364544,"월세1,000/80",광주시 서구 내방동,"쌍촌역세권,내부칸막이 샤워시설,사무실 뷰티업종추천,욕실2개",120.47㎡/120.47㎡(전용률100%),2/4층,즉시입주,북향(주된 출입구 기준),,,,,2005.01.20,2516464016,중소형사무실2층,,,,,-,,,,,-,,,,126.8738611,35.1537884
예시동,306334.90139353584,3892167.2982364544,"월세1,000/80",광주시 서구 내방동,-,120.47㎡/120.47㎡(전용률100%),2/4층,즉시입주,북향(주된 출입구 기준),,,,,2005.01.20,2514249973,중소형사무실2층,,,,,0원,,,,,-,,,,126.8738611,35.1537884
예시동,306334.90139353584,3892167.2982364544,"월세1,000/80",광주시 서구 내방동,내부 샤워시설구비 모든업종가 쌍촌역 5분거리 칸막이 분리 즉시입주가,120.47㎡/120㎡(전용률100%),2/4층,즉시입주,북향(주된 출입구 기준),,,,,2005.01.20,2514083681,중소형사무실2층,,,,,-,,,,,-,,,,126.8738611,35.1537884
예시동,306485.611575354,3892194.6743455455,월세500/40,광주시 서구 내방동,쌍촌역 5분거리 화정센트럴파크 옆 주택가 사무실최적,69.81㎡/59.8㎡(전용률86%),2/3층,즉시입주,남동향(주된 출입구 기준),,,,,2000.03.03,2519160975,일반사무실2층,,,,,7만원,,,,,-,,,,126.8755083,35.1540641
예시동,306776.4292626298,3892171.5817422573,"월세1,000/50",광주시 서구 화정동,-,34.97㎡/34.97㎡(전용률100%),1/2층,즉시입주,북향(주된 출입구 기준),공실(빈점포),-,-,-,1986.10.31,2514996256,일반상가1층,,,,,1.5만원,,,,,,,,,126.8787045,35.1539119
예시동,306907.6441717207,3892159.8339968026,월세500/45,광주시 서구 화정동,"화정역인근,내부깨끗,주차편리,모든업종가능",33㎡/33㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),,,,,1988.03.22,2516850183,일반사무실1층,,,,,-,,,,,-,,,,126.8801469,35.1538313
예시동,306927.38526262983,3892220.0835604393,월세500/40,광주시 서구 화정동,"권저렴,도로변,분식집추천,급매",29.75㎡/29.75㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1991.10.09,2514246006,일반상가1층,,,,,,,,,,,,,,126.8803494,35.154378
예시동,306920.5732626298,3892242.3660331666,"월세1,000/50",광주시 서구 화정동,무권리 공실 대로변 버스정류장 인근 광고효과 좋음 도시가스,45㎡/45㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),공실(빈점포),치킨전문점 등 포장 배달 프랜차이즈 추천,-,-,2003.09.29,2516592395,일반상가1층,,,,,,,,,,,,,,126.8802694,35.1545775
예시동,306920.5732626298,3892242.3660331666,"월세1,000/50",광주시 서구 화정동,대로변접 공실상가 노출효과좋음 유동인구多 모든업종가능,49.58㎡/49.58㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),공실(빈점포),-,-,-,2003.09.29,2514997653,일반상가1층,,,,,,,,,,,,,,126.8802694,35.1545775
예시동,306920.5732626298,3892242.3660331666,"월세1,000/50",광주시 서구 화정동,공실상가 화정역도보3분 횡단보도앞 홍보효과좋음 모든업종가 주차가능,50㎡/45㎡(전용률90%),1/4층,즉시입주,북동향(주된 출입구 기준),-,-,-,-,2003.09.29,2514260135,일반상가1층,,,,,,,,,,,,,,126.8802694,35.1545775
예시동,306960.4099899025,3892146.900178621,"월세3,000/220",광주시 서구 화정동,무권리공실 대로변접 정류장접 원룸세대수많음무인판매 코인세탁방 카페 등,145.2㎡/145.2㎡(전용률100%),1/5층,즉시입주 협의가능,서향(주된 출입구 기준),공실(빈점포),꽃집 미용실 카페 렌탈사무실 수리점 대리점 뷰티샵 세탁방 코인세탁 무인판매점 등 모든업권장,-,-,2016.09.28,2518298012,일반상가1층,,,,,,,,,,,,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,"월세3,000/220",광주시 서구 화정동,l 무권리 l 코너자리 l 판매점 소매점 적합 l 타업종가 l 역세권,145.2㎡/145.2㎡(전용률100%),1/5층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2016.09.28,2516841702,일반상가1층,,,,,,,,,,,,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,월세500/40,광주시 서구 화정동,I 사진有 I 무권리 1층 노출좋음 통유리 개방감좋음 유동인구 최상,18.36㎡/18.36㎡(전용률100%),1/4층,즉시입주,서향(주된 출입구 기준),공실,테이크아웃 네일 눈썹 뷰티 커피,-,-,2001.10.10,2519078618,일반상가1층,,,,,,,,,,,없음,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,"월세2,000/190",광주시 서구 화정동,"화정역인근,엘리베이터,주차편리,내부깨끗,도배,천장수리해줌,월세조정가능",263.88㎡/263㎡(전용률100%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2519100002,대형사무실3층,,,,,-,,,,,-,,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,월세500/40,광주시 서구 화정동,"네일가게추천,일반사무실추천,도로변,화정역인근,유동인구많음,주차편리",18.36㎡/18㎡(전용률98%),1/4층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2001.10.10,2519101968,일반상가1층,,,,,,,,,,,,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,월세500/40,광주시 서구 화정동,"네일가게추천,일반사무실추천,도로변,화정역인근,유동인구많음,주차편리",18.36㎡/18㎡(전용률98%),1/4층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2001.10.10,2519101968,일반상가1층,,,,,,,,,,,,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,"월세2,000/190",광주시 서구 화정동,"실사진, 모든업종가능, 화정역, 상무대로, 교통망, 접근성, 내부깔끔",263.88㎡/251.2㎡(전용률95%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2513917264,대형사무실3층,,,,,20만원,,,,,-,,,,126.8807288,35.1537249
예시동,306960.4099899025,3892146.900178621,"월세2,000/190",광주시 서구 화정동,"실사진, 모든업종가능, 화정역, 상무대로, 교통망, 접근성, 내부깔끔",263.88㎡/251.2㎡(전용률95%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2513917264,대형사무실3층,,,,,20만원,,,,,-,,,,126.8807288,35.1537249
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,l 사진有 l 무권리 l 단독건물 l 썬팅 블랙박스 실내세차 전시판매,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2515306437,일반상가1층,,,,,,,,,,,,,,126.8807116,35.1548462
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,"실사진, 모든업종가능,내부계단, 통임대, 단독건물, 사거리, 코너건물",348㎡/330.5㎡(전용률95%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2515391707,일반상가1층,,,,,,,,,,,,,,126.8807116,35.1548462
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,내부실사진 I 무권리 I 통임대 I 건물단독사용 I 사거리코너건물,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2514718338,일반상가1층,,,,,,,,,,,,,,126.8807116,35.1548462
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,"썬팅,튜닝샵 추천 l 단독건물 l 무권리 l",348㎡/348㎡(전용률100%),1/2층,즉시입주 협의가능,서향(주된 출입구 기준),-,"자동차 썬팅,튜닝,실내세차 / 식당,카페",-,-,2005.06.28,2514932264,일반상가1층,,,,,,,,,,,,,,126.8807116,35.1548462
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,대로변위치 입지최상 광고효과최상 즉시영업가,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,자동차용품점 카센터 베이커리 일반음식점 이외 모든업종가,-,-,2005.06.28,2514875764,일반상가1층,,,,,,,,,,,없음,,,126.8807116,35.1548462
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,대로변위치 입지최상 광고효과최상 즉시영업가,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,자동차용품점 카센터 베이커리 일반음식점 이외 모든업종가,-,-,2005.06.28,2514875764,일반상가1층,,,,,,,,,,,없음,,,126.8807116,35.1548462
예시동,306961.48780808435,3892271.3125422574,월세1억/450,광주시 서구 화정동,MarKet.화정동 차량 관련 샵 1층2층 통건물 임대.,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),공실(빈점포),카샵 가구 인테리어 판매점,-,-,2005.06.28,2513682075,일반상가1층,,,,,,,,,,,,,,126.8807116,35.1548462
예시동,307178.53580808436,3892134.936396803,"월세1,000/75",광주시 서구 화정동,l 서부시장 l PC방 양도 l 내부넓음 l 단골많음 l 현 성업중,140.76㎡/140.76㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1988.05.17,2513884905,일반상가1층,,,,,,,,,,,,,,126.8831248,35.1536589
예시동,307213.16780808434,3892142.0499968026,"월세2,000/100",광주시 서구 화정동,l 서부시장 l 유명음식점 l 코너자리 l 매출좋음 l 유동최상 l,123.86㎡/67.62㎡(전용률55%),1/5층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1993.12.23,2514551344,일반상가1층,,,,,,,,,,,,,,126.8835032,35.1537297
예시동,307230.8619899025,3892218.684760439,"월세1,000/70",광주시 서구 화정동,"사진有, 에어컨,싱크대설치, 테라스활용가, 무권리, 디저트,미용실추천",33.05㎡/32㎡(전용률97%),1/3층,즉시입주,동향(주된 출입구 기준),-,"디저트, 베이커리, 카페, 미용실",-,-,2017.04.03,2518823981,일반상가1층,,,,,,,,,,,,,,126.8836794,35.1544236
예시동,307230.8619899025,3892218.684760439,"월세1,000/70",광주시 서구 화정동,l 무권리 l 서부시장 l 디저트 공방 뷰티샵 적합 l 냉난방시설완비,34㎡/34㎡(전용률100%),1/3층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2017.04.03,2516845913,일반상가1층,,,,,,,,,,,,,,126.8836794,35.1544236
예시동,307230.8619899025,3892218.684760439,"월세1,000/70",광주시 서구 화정동,"l 화정동 기본시설 완비된 무권리 상가 l 가시성 좋음, 테라스 有",33㎡/25.67㎡(전용률78%),1/3층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2017.04.03,2515886733,일반상가1층,,,,,,,,,,,없음,,,126.8836794,35.1544236
예시동,307230.8619899025,3892218.684760439,"월세1,000/70",광주시 서구 화정동,l 테라스가있는 무권리 시설완비된 상가점포 l 냉난방등 근린업종추천,33㎡/33㎡(전용률100%),1/3층,즉시입주 협의가능,동향(주된 출입구 기준),-,-,-,-,2017.04.03,2515788423,일반상가1층,,,,,,,,,,,,,,126.8836794,35.1544236
예시동,307230.8619899025,3892218.684760439,"월세3,000/170",광주시 서구 화정동,"도로변코너, 전용주차장별도제공, 내부 올 리모델링완료, 신축급컨디션",251.24㎡/129.93㎡(전용률52%),1/2층,즉시입주,남향(주된 출입구 기준),-,일식,-,-,1981.03.31,2513836943,일반상가1층,,,,,0원,,,,,,,,,126.8836794,35.1544236
예시동,307275.99798990256,3892145.283451348,"월세1,000/90",광주시 서구 화정동,MarKet.서부시장 새우리병원 부근.고기 국밥 계절음식 전집 등 추천,105.13㎡/105.13㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),식당/음식점,고기 국밥 계절음식 전집 등 추천,-,-,2003.10.21,2515187021,일반상가1층,,,,,,,,,,,,,,126.8841918,35.1537708
예시동,307273.7950808116,3892222.885887712,월세500/60,광주시 서구 화정동,l APT밀집지역 l 뷰티샵적합 l 시설완비 l 착한월세 l 내부깔끔,30.1㎡/30.1㎡(전용률100%),1/5층,즉시입주,북향(주된 출입구 기준),-,-,-,-,2021.05.24,2516848757,일반상가1층,,,,,,,,,,,,,,126.8841495,35.1544697
예시동,307273.08153889934,3892316.1678869836,"월세3,000/130",광주시 서구 화정동,주차아주편리 신축급건물 내부깨끗 사무실가 모든업종가 즉시입주가,110.7㎡/110.7㎡(전용률100%),1/3층,즉시입주,서향(주된 출입구 기준),,,,,2018.02.14,2518185907,중소형사무실1층,,,,,-,,,,,-,,,,126.8841199,35.1553101
예시동,307273.08153889934,3892316.1678869836,"월세1,000/70",광주시 서구 화정동,"무권리상가주차편리미용실,네일샵 추천",60.32㎡/60.32㎡(전용률100%),1/4층,즉시입주,서향(주된 출입구 기준),-,미용실,-,-,2017.02.17,2516484157,일반상가1층,,,,,,,,,,,없음,,,126.8841199,35.1553101
예시동,307273.08153889934,3892316.1678869836,"월세1,000/70",광주시 서구 화정동,모든업종가능 주택밀집지역,59㎡/59㎡(전용률100%),1/4층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2017.02.17,2517262911,일반상가1층,,,,,,,,,,,,,,126.8841199,35.1553101
예시동,307273.08153889934,3892316.1678869836,"월세1,000/70",광주시 서구 화정동,금호월드 근처 네일 속눈썹 왁싱 애완용품 도소매 사무실 추천 주차편리,53㎡/53㎡(전용률100%),1/4층,즉시입주,서향(주된 출입구 기준),,,,,2017.02.17,2514089289,중소형사무실1층,,,,,5만원,,,,,-,,,,126.8841199,35.1553101
예시동,306919.557175263,3892152.0610869834,월세500/45,광주시 서구 화정동,"화정역인근,내부깨끗,주차편리,모든업종가능",33㎡/33㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),,,,,1988.03.22,2516850183,일반사무실1층,,,,,-,,,,,-,,,,126.8802794,35.1537635
예시동,306972.3182661721,3892139.127268802,"월세3,000/220",광주시 서구 화정동,무권리공실 대로변접 정류장접 원룸세대수많음무인판매 코인세탁방 카페 등,145.2㎡/145.2㎡(전용률100%),1/5층,즉시입주 협의가능,서향(주된 출입구 기준),공실(빈점포),꽃집 미용실 카페 렌탈사무실 수리점 대리점 뷰티샵 세탁방 코인세탁 무인판매점 등 모든업권장,-,-,2016.09.28,2518298012,일반상가1층,,,,,,,,,,,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,"월세3,000/220",광주시 서구 화정동,l 무권리 l 코너자리 l 판매점 소매점 적합 l 타업종가 l 역세권,145.2㎡/145.2㎡(전용률100%),1/5층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2016.09.28,2516841702,일반상가1층,,,,,,,,,,,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,"월세2,000/190",광주시 서구 화정동,"화정역인근,엘리베이터,주차편리,내부깨끗,도배,천장수리해줌,월세조정가능",263.88㎡/263㎡(전용률100%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2519100002,대형사무실3층,,,,,-,,,,,-,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,"월세2,000/170",광주시 서구 화정동,사진有 대로변 3층 사무실 일반사무실 복지관련 추천,263.88㎡/224.7㎡(전용률85%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2519081941,대형사무실3층,,,,,20만원,,,,,-,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,월세500/40,광주시 서구 화정동,"네일가게추천,일반사무실추천,도로변,화정역인근,유동인구많음,주차편리",18.36㎡/18㎡(전용률98%),1/4층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2001.10.10,2519101968,일반상가1층,,,,,,,,,,,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,월세500/40,광주시 서구 화정동,"네일가게추천,일반사무실추천,도로변,화정역인근,유동인구많음,주차편리",18.36㎡/18㎡(전용률98%),1/4층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2001.10.10,2519101968,일반상가1층,,,,,,,,,,,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,"월세2,000/190",광주시 서구 화정동,"실사진, 모든업종가능, 화정역, 상무대로, 교통망, 접근성, 내부깔끔",263.88㎡/251.2㎡(전용률95%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2513917264,대형사무실3층,,,,,20만원,,,,,-,,,,126.8808613,35.1536571
예시동,306972.3182661721,3892139.127268802,"월세2,000/190",광주시 서구 화정동,"실사진, 모든업종가능, 화정역, 상무대로, 교통망, 접근성, 내부깔끔",263.88㎡/251.2㎡(전용률95%),3/4층,즉시입주,서향(주된 출입구 기준),,,,,2001.10.10,2513917264,대형사무실3층,,,,,20만원,,,,,-,,,,126.8808613,35.1536571
예시동,306939.29353889934,3892212.31065062,월세500/40,광주시 서구 화정동,"권저렴,도로변,분식집추천,급매",29.75㎡/29.75㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1991.10.09,2514246006,일반상가1층,,,,,,,,,,,,,,126.8804818,35.1543102
예시동,306932.4862661721,3892234.5931233475,"월세1,000/50",광주시 서구 화정동,무권리 공실 대로변 버스정류장 인근 광고효과 좋음 도시가스,45㎡/45㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),공실(빈점포),치킨전문점 등 포장 배달 프랜차이즈 추천,-,-,2003.09.29,2516592395,일반상가1층,,,,,,,,,,,,,,126.8804019,35.1545097
예시동,306932.4862661721,3892234.5931233475,"월세1,000/50",광주시 서구 화정동,대로변접 공실상가 노출효과좋음 유동인구多 모든업종가능,49.58㎡/49.58㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),공실(빈점포),-,-,-,2003.09.29,2514997653,일반상가1층,,,,,,,,,,,,,,126.8804019,35.1545097
예시동,306932.4862661721,3892234.5931233475,"월세1,000/50",광주시 서구 화정동,공실상가 화정역도보3분 횡단보도앞 홍보효과좋음 모든업종가 주차가능,50㎡/45㎡(전용률90%),1/4층,즉시입주,북동향(주된 출입구 기준),-,-,-,-,2003.09.29,2514260135,일반상가1층,,,,,,,,,,,,,,126.8804019,35.1545097
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,l 사진有 l 무권리 l 단독건물 l 썬팅 블랙박스 실내세차 전시판매,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2515306437,일반상가1층,,,,,,,,,,,,,,126.8808441,35.1547784
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,"실사진, 모든업종가능,내부계단, 통임대, 단독건물, 사거리, 코너건물",348㎡/330.5㎡(전용률95%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2515391707,일반상가1층,,,,,,,,,,,,,,126.8808441,35.1547784
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,"썬팅,튜닝샵 추천 l 단독건물 l 무권리 l",348㎡/348㎡(전용률100%),1/2층,즉시입주 협의가능,서향(주된 출입구 기준),-,"자동차 썬팅,튜닝,실내세차 / 식당,카페",-,-,2005.06.28,2514932264,일반상가1층,,,,,,,,,,,,,,126.8808441,35.1547784
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,대로변위치 입지최상 광고효과최상 즉시영업가,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,자동차용품점 카센터 베이커리 일반음식점 이외 모든업종가,-,-,2005.06.28,2514875764,일반상가1층,,,,,,,,,,,없음,,,126.8808441,35.1547784
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,내부실사진 I 무권리 I 통임대 I 건물단독사용 I 사거리코너건물,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2514718338,일반상가1층,,,,,,,,,,,,,,126.8808441,35.1547784
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,내부실사진 I 무권리 I 통임대 I 건물단독사용 I 사거리코너건물,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),-,-,-,-,2005.06.28,2514718338,일반상가1층,,,,,,,,,,,,,,126.8808441,35.1547784
예시동,306973.40081162663,3892263.539632438,월세1억/450,광주시 서구 화정동,MarKet.화정동 차량 관련 샵 1층2층 통건물 임대.,348㎡/348㎡(전용률100%),1/2층,즉시입주,서향(주된 출입구 기준),공실(빈점포),카샵 가구 인테리어 판매점,-,-,2005.06.28,2513682075,일반상가1층,,,,,,,,,,,,,,126.8808441,35.1547784
예시동,307190.4440843539,3892127.1634869836,"월세1,000/75",광주시 서구 화정동,l 서부시장 l PC방 양도 l 내부넓음 l 단골많음 l 현 성업중,140.76㎡/140.76㎡(전용률100%),1/4층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1988.05.17,2513884905,일반상가1층,,,,,,,,,,,,,,126.8832573,35.1535912
예시동,307225.0760843539,3892134.2770869834,"월세2,000/100",광주시 서구 화정동,l 서부시장 l 유명음식점 l 코너자리 l 매출좋음 l 유동최상 l,123.86㎡/67.62㎡(전용률55%),1/5층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1993.12.23,2514551344,일반상가1층,,,,,,,,,,,,,,126.8836356,35.1536619
